id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,adAttributes.bidId,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,suppressedMerchTags,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13393684032,153020449,335,122928,335,2,8,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",704273,False,False,Row 8,False,1754184,"¥1,754,184","¥1,754,184",10,Mobile Transfer ticket,3,1,SGD,JPY,9532.01,SGD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122928/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,6,False,False,False,False,d6%2bICgT8ZfLtyolDk71njWQnLJym9Och5Z849ya1%2bzU%3d,False,2026-07-18T23:46:39.7000000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13393684032,False,0652D937-8E92-47BE-B690-C97A75BE5728,False,False,True,3,5.6956400852837135,0.858848419,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last tickets,True,,,,,,,,,,,,,,,,
13346673777,153020449,307,122900,307,2,22,_,,False,False,5,,False,False,"[1, 2, 3, 4, 5]",407,Upper,5,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",703671,False,False,Row 22,False,1754862,"¥1,754,862","¥1,754,862",10,Mobile Transfer ticket,3,1,USD,JPY,8999.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122900/0.jpg?im=Resize=(500,271)&v=771",5 days ago,7,False,False,False,False,gFeNoBm2DZ%2f%2fbTDtR72wd05u6DCxsueI3MP3fxdz%2fnw%3d,False,2026-07-14T02:24:06.8770000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13346673777,False,267A3045-DCE6-4B70-8A5F-CEA59FD467F1,False,False,True,3,6.51944193979436,0.9528748648,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13386017046,153020449,344,122937,344,2,4,4_4,4,False,False,1,,False,False,[1],478,Loge,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1591268,False,False,Row 4,False,1754864,"¥1,754,864","¥1,754,864",10,Mobile Transfer ticket,3,1,USD,JPY,,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122937/0.jpg?im=Resize=(500,271)&v=771",yesterday,6,False,False,False,False,I4W4RcSUSJ3%2fmuvQEXJkuzE1BlPdJzXjYpMR%2fXqFll4%3d,False,2026-07-17T20:26:41.2230000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13386017046,False,1AFBE026-245D-4C36-A4A2-C5FEB93283AA,False,False,True,3,5.717404721207252,0.8614308766,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,4,4,"¥2,274,658",23.0,"¥519,794",,,,,,,
13388064315,153020449,314,122907,314,2,8,1_1,1,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",703811,False,False,Row 8,False,1764183,"¥1,764,183","¥1,764,183",10,Mobile Transfer ticket,3,1,EUR,JPY,7300.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/407_122907/0.jpg?im=Resize=(500,271)&v=771",yesterday,8,False,False,False,False,etHI2wB3bx11eglg%2bQJdsF4ad34XG4KlT5ccZEesUyc%3d,False,2026-07-18T01:53:41.0600000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388064315,False,02B49360-124A-422C-9615-844C626178DD,False,False,True,4,7.664701119393489,1.114665508,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,1,1,,,,,,,,,,
13377987090,153020449,332,122925,332,2,,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108897,False,False,Row,True,1774357,"¥1,774,357","¥1,774,357",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122925/0.jpg?im=Resize=(500,271)&v=771",2 days ago,6,False,False,False,False,Qfcg856oq325vkQNn%2fTNIxADnfBTz%2bBkFb78qsLiF2A%3d,False,2026-07-17T00:14:48.3330000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13377987090,False,42F9504C-42C8-4656-9604-0ABCAFE5CA16,False,False,True,3,5.561371113460527,0.8550388372,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],[7],Last tickets,True,,,,,,,"¥2,527,391",30.0,"¥753,034",,,,,,,
13393046555,153020449,Supporters Club,2439116,Supporters Club,2,6,_,,False,False,1,,False,False,[1],1068,Hospitality,1,True,"[{'listingNoteId': 1025, 'listingNoteContentId': 2446491, 'formattedListingNoteContent': 'Includes unlimited food and soft drinks', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446492, 'formattedListingNoteDescription': 'Includes unlimited food and soft drinks'}, {'listingNoteId': 2344, 'listingNoteContentId': 4216766, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 7, 'formattedListingNoteContent': 'Food & beverages', 'displayOrder': 7, 'showsRawNoteText': False}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2344}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4837383,False,False,Row 6,True,1782928,"¥1,782,928","¥1,782,928",10,Mobile Transfer ticket,3,1,GBP,JPY,2000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/1068_2439116/0.jpg?im=Resize=(500,271)&v=771",4 hours ago,9,False,False,False,False,8NWLi1CrP72Q%2fDY7FpxMPfGmNcarCzXZuvPFyosydfc%3d,False,2026-07-18T21:47:25.5000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13393046555,False,84D9C021-02BB-47E0-A122-2ED4AA79122C,False,False,True,5,9.434624601540154,1.577970786,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13393706402,153020449,203A,1530773,203A,2,4,_,,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593523,False,False,Row 4,False,1782928,"¥1,782,928","¥1,782,928",10,Mobile Transfer ticket,3,1,GBP,JPY,5000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530773/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,8,False,False,False,False,8NWLi1CrP72Q%2fDY7FpxMPfGmNcarCzXZuvPFyosydfc%3d,False,2026-07-18T23:53:26.9570000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13393706402,False,9A169417-D18F-4A1F-9426-D603C4557AD0,False,False,True,4,7.516697300726732,1.104611135,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last ticket,True,,,,,,,,,,,,,,,,
13375642950,153020449,Argentina Supporters,2449432,Argentina Supporters,3,,_,,False,False,2,,False,False,"[1, 2]",36868,Argentina Supporters,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",4849984,False,False,Row,True,1784025,"¥1,784,025","¥1,784,025",10,Mobile Transfer ticket,3,1,EUR,JPY,1000.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/36868_2449432/0.jpg?im=Resize=(500,271)&v=771",2 days ago,0,False,False,True,False,uIJSGDmViAlb8gL%2biSFSLgZO3oMkUlG4ZXu6384XRVc%3d,False,2026-07-16T19:32:05.2900000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13375642950,False,432E879F-09D7-4A57-BF48-D6677465C00B,False,False,True,0,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last tickets,True,,,,,,,,,,,,,,,,
13394284224,153020449,104,122784,104,2,43,_,,False,False,6,,False,False,"[1, 2, 3, 4, 6]",594,Lower,6,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112196,False,False,Row 43,False,1789026,"¥1,789,026","¥1,789,026",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122784/0.jpg?im=Resize=(500,271)&v=771",12 minutes ago,7,False,False,False,False,6vV1RJNKHxCD0ItucIRCGgRRwrj8Jk0oV1CNsDVLTbk%3d,False,2026-07-19T02:34:43.4370000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13394284224,False,5BE9C21C-5B7B-4C35-B57A-2648683BA8DB,False,False,True,3,6.843135235151771,1.014912943,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13377987103,153020449,320,122913,320,2,,_,,False,False,2,,False,False,"[1, 2]",407,Upper,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",108885,False,False,Row,True,1793851,"¥1,793,851","¥1,793,851",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122913/0.jpg?im=Resize=(500,271)&v=771",2 days ago,10,False,False,False,False,K%2fiF87lOS2%2bCT26kEdt8Ch2zvAI0feY6TNEK7Uv3DZc%3d,False,2026-07-17T00:14:48.3470000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13377987103,False,CFA2B6CE-846C-441B-B911-7AECB64D44A7,False,False,True,5,9.998536860719003,1.854322937,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '113 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,"¥2,463,444",27.0,"¥669,593",,,,,,,
13392534791,153020449,123,122795,123,2,4,10_10,10,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112701,False,False,Row 4,False,1797054,"¥1,797,054","¥1,797,054",10,Mobile Transfer ticket,3,1,BRL,JPY,600000.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/594_122795/0.jpg?im=Resize=(500,271)&v=771",7 hours ago,9,False,False,False,False,zHnyZ5%2fL0uXZsek517IPxi2Jb%2fs5%2f2DcLwtp62tyNoM%3d,False,2026-07-18T19:33:10.8570000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13392534791,False,5D5915FE-10FC-4E8A-BFBF-E90E300D8E6A,False,False,True,5,9.220846008210698,1.508244275,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,Last ticket,True,,,,,10,10,,,,,,,,,,
13387379312,153020449,148,122811,148,2,18,21_22,21,False,False,2,,False,False,"[1, 2]",594,Lower,2,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113287,False,False,Row 18,False,1815691,"¥1,815,691","¥1,815,691",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122811/0.jpg?im=Resize=(500,271)&v=771",yesterday,9,False,False,False,False,BMvw%2fd4fnd1GeuzLKp3CpeXUCzwhx3zF2t1c2S8lT%2fw%3d,False,2026-07-17T23:33:25.0200000Z,False,False,False,True,False,False,0,False,[6],False,False,False,False,0,False,False,0,13387379312,False,D8CF9CFE-D0CC-4920-90F7-4EB0CB7973FF,False,False,True,5,9.091934376117536,1.477815983,Fan favorite,This section is in the top 10% of sections for this event when ranked based on a count of successful sales over the past 7 days on our site,True,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,"¥2,720,493",33.0,"¥904,802",,,,,,,
13319302019,153020449,149,122812,149,2,23,_,,False,False,3,,False,False,"[1, 2, 3]",594,Lower,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113341,False,False,Row 23,False,1825235,"¥1,825,235","¥1,825,235",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122812/0.jpg?im=Resize=(500,271)&v=771",8 days ago,8,False,False,False,False,yiyhttsGRXLTeA6ciqx42Rqk1ggn%2fVrTaBhhOkF0u4Q%3d,False,2026-07-10T21:20:41.4370000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13319302019,False,94B4FECA-033B-4853-81A9-C716C0F1D298,False,False,True,4,8.377088758890539,1.274919436,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,
13353143503,153020449,348,122941,348,2,5,_,,False,False,4,,False,False,"[1, 2, 3, 4]",407,Upper,4,True,"[{'listingNoteId': 175, 'listingNoteContentId': 2444706, 'formattedListingNoteContent': 'Unlimited Food and Drinks', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2444707, 'formattedListingNoteDescription': 'Includes unlimited food and drinks (beer, wine and soft drinks)'}, {'listingNoteId': 2344, 'listingNoteContentId': 4216766, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'formattedListingNoteDescription': ''}, {'listingNoteId': 2025, 'listingNoteContentId': 3415843, 'formattedListingNoteContent': 'Front Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415843, 'formattedListingNoteDescription': 'Front Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 7, 'formattedListingNoteContent': 'Food & beverages', 'displayOrder': 7, 'showsRawNoteText': False}, {'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Front Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2025}, {'listingNoteBucketId': 0, 'formattedListingNoteContent': 'Includes Offsite Hospitality', 'displayOrder': 30, 'showsRawNoteText': True, 'sourceListingNoteId': 2344}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2114009,False,False,Row 5,False,1835624,"¥1,835,624","¥1,835,624",10,Mobile Transfer ticket,3,1,GBP,JPY,10000.0,GBP,"https://img.vggcdn.net/img/vfsimage2/812551/407_122941/0.jpg?im=Resize=(500,271)&v=771",4 days ago,5,False,False,False,False,UwA1rCG3pSGJB1zmasZyBj%2bJEpgAWJ%2fT%2fYXyapEdUUY%3d,False,2026-07-14T21:30:13.4170000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13353143503,False,ABD91817-31A4-4D34-9890-24AEA3CC7BDC,False,False,True,2,4.766967437821479,0.7947409754,,,,,"[{'message': 'Popular Pick', 'qualifier': '115 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[2025],,,,,,,,,,"¥2,563,544",28.0,"¥727,920",,,,,,,
